r1bqk2r/ppp1ppbp/2n2np1/4P1B1/2pP4/2N2N2/PP3PPP/R2QKB1R b KQkq -,f6d5 f1c4 d5b6 c4b3 c6a5 b3c2 c8g4 g5e3 a5c4 c2b3,63
3r1rk1/5ppp/2p4b/5b2/p1N3P1/2P5/P2NB2P/R1KR4 b - -,f5c8 c1c2 f7f5 g4g5 h6g5 d2f3 f8e8 d1d8 g5d8 e2d3,234
r4rk1/1b2qpb1/pp1pp1np/2pPN1p1/2P1P3/P1N1B2P/1PBQ1PP1/3RR1K1 b - -,a8e8 e5g6 f7g6 e4e5 g7e5 d2d3 e6d5 c3d5 e7f7 d3g6,464
r2qk2r/pbpp2pp/1pnbpn2/4Np2/3P1B2/2PBP3/PP1N1PPP/R2QK2R b KQkq -,d6e5 d4e5 f6g4 d2f3 d8e7 h2h3 g4h6 d1c2 h6f7 h3h4,43
Q4rk1/p4ppp/2B1qn2/8/8/6P1/PP3P1P/3R1RK1 b - -,g7g5 a8b7 g8g7 c6g2 a7a6 b7b3 e6b3 a2b3 f8c8 g2h3,621
8/5K2/Q5p1/8/3pk3/2q2p2/5N1P/8 b - -,e4f4 a6f6 f4e3 f2d1 e3d2 d1c3 d4c3 f6f3 c3c2 f7g6,Mate
8/3Q4/8/2k5/8/7K/8/8 b - -,e4f4 a6f6 f4e3 f2d1 e3d2 d1c3 d4c3 f6f3 c3c2 f7g6,Mate
r1bqkbnr/pp3ppp/2n5/4p3/8/1B6/PPPP1PPP/RNBQK1NR b KQkq -,f8c5 b1c3 g8f6 g1e2 e8h8 e1h1 e5e4 h2h3 f8e8 e2f4,36
r4rk1/1p3p1p/1np1b1p1/p7/3N4/PP2P2P/3RBPP1/5RK1 b - -,e6d5 f1c1 f7f5 e2f1 h7h5 h3h4 f8c8 d2b2 c8c7 f1e2,13
8/8/R7/8/k7/2R5/2K5/8 b - -,e6d5 f1c1 f7f5 e2f1 h7h5 h3h4 f8c8 d2b2 c8c7 f1e2,Mate
r1bqkb1r/pp2pppp/1n6/7Q/8/1BNn4/PP1P1PPP/R1B2KNR b kq -,d8d7 h5f7 e8d8 g1f3 d7d6 h2h4 e7e5 f3g5 h7h6 f7h5,136
r1bqkb1r/pp1n1ppp/2p1p3/3pB2n/2PP4/2N1P3/PPQ2PPP/R3KBNR b KQkq -,d8a5 g1f3 h5f6 e5g3 f6e4 f3d2 d7f6 d2b3 a5d8 g3h4,55
8/8/1R6/2k5/8/8/2K5/8 b - -,,0
rn1q1rk1/ppp1bpp1/5n1p/3p4/3P2bB/1QNBP3/PP3PPP/R3K1NR b KQ -,c7c5 b3b7 b8d7 h4g3 c5d4 e3d4 f6e4 d3e4 d5e4 g1e2,20
r4rkn/pp1b2pp/4pq2/3P3P/3b4/2N3P1/PP2BP2/R1BQ1RK1 b - -,h8f7 c3e4 f6e5 e2f3 d4b6 f1e1 e6d5 e4c5 d7a4 d1d2,53
8/6k1/8/p1R4p/P3r3/3N4/1r4PP/5K2 b - -,b2d2 c5a5 d2d1 f1f2 d1d3 a5b5 h5h4 a4a5 d3a3 b5b2,-430
rnb1k1nr/pppp1ppp/5q2/1Bb5/3pP3/5N2/PPP2PPP/RNBQ1RK1 b kq -,g8e7 e4e5 f6b6 b5d3 d7d6 b1d2 e8h8 f1e1 c8f5 d2c4,70
8/5K2/4Q1p1/3k4/3p4/2q2p2/5N1P/8 b - -,g8e7 e4e5 f6b6 b5d3 d7d6 b1d2 e8h8 f1e1 c8f5 d2c4,Mate
r1b1kbnr/ppp2ppp/2n1pq2/3pB3/3P4/4PN2/PPP2PPP/RN1QKB1R b KQkq -,f6h6 e5c7 f8e7 f1e2 g7g5 c2c3 g8f6 h2h4 g5g4 c7f4,194
rnb1k1nr/2qpbppp/p3p3/1p6/3NP3/2NB4/PPP2PPP/R1BQR1K1 b kq -,e7c5 d4b3 c5e7 d1f3 b8c6 c1f4 c6e5 f3g3 d7d6 g3g7,122
1r3rk1/2p1qppp/5n2/p1p1p1B1/P1QnP2N/1P4PP/2P2PB1/R5K1 b - -,e7d6 g5f6 d6f6 h4f5 d4f5 e4f5 f6d6 g2f1 f8e8 a1e1,-226
2rqr1k1/1b1npBbp/1p3np1/pP6/P2P4/2N2N2/1B3PPP/1R1Q1RK1 b - -,g8f8 f3g5 c8c3 b2c3 d8a8 f7e8 f8e8 f1e1 g7h6 d1e2,482
3rr1k1/4qpb1/2p1n1pp/1p1p3n/1P1P4/1Q2PP1P/N3NBP1/3RR1K1 b - -,d8c8 a2c1 h5f6 c1d3 f6d7 e3e4 d7b6 e4e5 b6c4 f3f4,17
2rqr1k1/pp1b1pp1/1b2p2p/3pP3/3N3n/BPP5/P4PPP/1BRQR1K1 b - -,a7a6 d1d3 g7g6 g2g3 h4f5 h2h4 b6d4 c3d4 d8a5 a3c5,44
r1b1k1nr/pppp1ppp/2n1Nq2/2b5/4P3/4B3/PPP2PPP/RN1QKB1R b KQkq -,c5e3 e6c7 e8d8 f2e3 d8c7 b1c3 c7b8 d1f3 a7a6 e1a1,-261
r1b1kbnr/pppp2pp/2n5/5p2/2P5/4N3/PP2PPPP/R1B1KBNR b KQkq -,f8b4 c1d2 b4d2 e1d2 d7d6 g2g3 c8d7 f1g2 e8a8 g1h3,-19
2rqr3/1b1npkbp/1p3np1/pP4N1/P2P4/2N5/1B3PPP/1R1Q1RK1 b - -,f7f8 g5e6 f8g8 e6d8 c8d8 d1b3 e7e6 f1e1 f6d5 c3d5,427
8/8/3Q4/8/2k5/7K/8/8 b - -,f7f8 g5e6 f8g8 e6d8 c8d8 d1b3 e7e6 f1e1 f6d5 c3d5,Mate
r2q1rk1/pbp1bppp/1p2pn2/6B1/3P3P/3B1N2/PPP1QPP1/2KR3R b - -,c7c5 d4c5 d8c7 f3e5 c7c5 d1e1 a8d8 h1h3 d8d4 c1b1,68
1k1r4/1pp2pp1/p1p5/8/4N2r/2Pp1Pp1/PP4P1/R1B1RKQq b - -,h4h8 c1d2 g7g6 e4g3 h1h4 g1f2 f7f5 g3f5 h4h1 f2g1,423
r2q1rk1/pp2bpp1/5n1p/2P5/3N2bB/2NB4/PPQ2PPP/R3K2R b KQ -,d8d4 e1h1 d4c5 f1e1 a8d8 h2h3 g4e6 a1d1 d8d4 h4g3,-4
r2r4/1k4pp/2p5/1p2P3/p3NPP1/Bn2K3/B6P/1R6 b - -,a8a7 a2b3 a4b3 b1b3 d8d5 e5e6 b7b6 e4c3 d5d8 f4f5,474
1rb2rk1/1p3ppp/p3pn2/2q5/8/2P2B2/PP1NQPPP/R2R2K1 b - -,c5c7 d2e4 f6e4 f3e4 b7b5 d1d2 c8b7 e4b7 b8b7 a1d1,32
5r2/1Q2Npkp/6p1/8/7R/8/5PPP/6K1 b - -,f8d8 g2g3 d8h8 g1g2 h8f8 g3g4 h7h6 g4g5 h6g5 b7b2,1185
3k1K2/8/2r5/8/8/3Q4/8/8 b - -,d8c7 d3d4 c6d6 d4f4 c7d7 f8f7 d6d5 f7f6 d5d6 f6e5,239
8/3r1k1p/b1NP1pp1/2p5/1p6/1K5P/PP4P1/3R4 b - -,a6b5 c6e7 f6f5 a2a4 b4a3 b2a3 b5e2 d1d2 e2f1 d2d1,-54
8/6k1/8/p1R4p/P3r3/8/3r1NPP/5K2 b - -,e4f4 f1g1 f4f2 c5g5 g7h6 h2h4 d2a2 g5g8 f2b2 g1h2,-582
2rqr1k1/1b1np1bp/1p2Nnp1/pP6/P2P4/2N5/1B3PPP/1R1Q1RK1 b - -,f6h5 e6d8 c8d8 d1b3 g8h8 c3d5 e8f8 d5e7 h5f4 d4d5,410
4K3/8/1kr5/8/8/1Q6/8/8 b - -,b6c5 b3b7 c6e6 e8f7 e6d6 b7e7 c5d5 e7c7 d6c6 c7b7,220
2r1n1k1/4Pppp/4Q3/pq2pNB1/1n2P3/7P/1P4P1/R4R1K b - -,g8h8 e6c8 h7h6 f5d6 b5c4 c8e8 h8h7 d6c4 b4a6 e8f7,1918
8/8/7R/8/8/4K2k/8/8 b - -,g8h8 e6c8 h7h6 f5d6 b5c4 c8e8 h8h7 d6c4 b4a6 e8f7,Mate
rnbqr1k1/pppp1ppp/8/2b5/2B1n3/2N2N2/PPPP1PPP/R1BQ1RK1 b - -,d7d5 c4d5 e4f6 d5b3 b8c6 h2h3 c6d4 d2d3 d4b3 a2b3,73
r1b1kb1r/ppqn1ppp/4pn2/2Pp4/1P6/2P1BNP1/P3PP1P/RN1QKB1R b KQkq -,e6e5 f1g2 b7b6 c5b6 d7b6 e1h1 f8e7 b1d2 e8h8 a2a4,57
r1b1kb1r/ppqp1ppp/2n1pn2/1Bp5/4P3/1P3N2/P1PP1PPP/RNBQR1K1 b kq -,d7d6 b5c6 b7c6 e4e5 d6e5 f3e5 f8d6 c1b2 e8h8 b1a3,31
8/2K5/2Q5/3k4/3r4/8/8/8 b - -,d5e5 c6e8 e5f4 e8e2 d4e4 e2f2 f4e5 c7c6 e4c4 c6b5,197
rnbqkb1r/ppp2p1p/3p1pp1/8/3P4/2N3P1/PPP1PP1P/R2QKBNR b KQkq -,d6d5 f1g2 c7c6 e2e4 d5e4 c3e4 f6f5 e4c3 f8g7 g1f3,-25
8/8/2Q5/8/1k6/7K/8/8 b - -,f8g7 f1g2 c7c6 e2e3 d6d5 c3e2 e8h8 g1f3 f8e8 e1h1,Mate
8/8/8/2Q5/8/1k5K/8/8 b - -,f8g7 f1g2 c7c6 e2e3 d6d5 c3e2 e8h8 g1f3 f8e8 e1h1,Mate
rn1qk1nr/pp4pp/2p1pp2/3pPb2/1b1P3B/2N2N2/PPP2PPP/R2QKB1R b KQkq -,b4e7 f1d3 g8h6 e5f6 e7f6 h4f6 d8f6 f3e5 b8d7 e5d7,9
r2qkb1r/1p3ppp/p1npbn2/4p3/4P3/1NN1B2P/PPPQ1PP1/R3KB1R b KQkq -,c6a5 e1a1 f8e7 g2g4 a8c8 c1b1 a5c4 f1c4 c8c4 d2d3,58
8/8/1k6/8/2R5/4K3/R7/8 b - -,c6a5 e1a1 f8e7 g2g4 a8c8 c1b1 a5c4 f1c4 c8c4 d2d3,Mate
r1bqk2r/pp1n1ppp/3bpn2/2pp2B1/3PP3/2P2N2/PP1N1PPP/R2QKB1R b KQkq -,,0
r2qkb1r/1p3ppp/p1n1bn2/3Pp3/8/1NN1B2P/PPPQ1PP1/R3KB1R b KQkq -,f8b4 d5e6 f7e6 d2d8 a8d8 f1d3 e5e4 d3e2 f6d5 e3d2,457
r1bk1b1r/ppp2Q1p/6p1/4p1q1/4B3/8/PPnP1PPP/RNB2RK1 b - -,c2a1 d2d4 g5e7 f7c4 c8e6 c4d3 e7d7 d4d5 e6f5 b1c3,-107
r1bqk3/pp4p1/2pb4/3p1p2/P1PPp1n1/1P2P1P1/3N2B1/RN1QR1K1 b - -,d6g3 e1e2 d8h4 d2f1 g3f2 e2f2 h4f2 g1h1 f2b2 d1d2,-413
rnbqk2r/1pp2ppp/3b1n2/p2p4/8/2N1PN2/PP1PBPPP/R1BQ1RK1 b kq -,e8h8 d2d4 f8e8 c3b5 d6f8 b5c3 b8d7 d1c2 c7c6 e2d3,-16
r3r1k1/2q2n1p/1pp1bppb/p1p1pN2/P3P1PP/1P1P1N2/1BP1QP2/R5RK b - -,g6f5 g4f5 g8h8 f5e6 f7d8 f3g5 f6g5 e2h5 e8e6 h4g5,111
rnbq1rk1/ppppppbp/5np1/4P3/5P2/6P1/PPPP2BP/RNBQK1NR b KQ -,d7d5 e5f6 e7f6 d2d3 f8e8 e1f2 c7c5 g1f3 b8c6 b1c3,233
r1b2rk1/1p2bppp/p1N1pn2/4p1B1/5P2/2N5/PPPR2PP/2K2B1R b - -,e7c5 f4e5 h7h6 c3a4 c8d7 a4c5 d7c6 g5f6 g7f6 e5f6,814
r2r4/1k4pp/2p5/np2PP2/p3N1P1/B3K3/B6P/1R6 b - -,b7a6 e5e6 a6b6 e6e7 d8d7 g4g5 a5b7 a2e6 d7e7 a3e7,784
4rrk1/pp5p/1n1p4/2pPpp2/5b2/1B1P1N1P/PP2R1P1/5RK1 b - -,e5e4 g2g3 f4g3 e2g2 e4f3 g2g3 g8h8 g3f3 e8e5 d3d4,-199
rnbqk2r/ppp1npbp/3pp1p1/8/3PPP2/2NB4/PPP1N1PP/R1BQK2R b KQkq -,b7b6 c1e3 d6d5 e4e5 b8d7 h2h4 c7c5 e2g3 c5d4 e3d4,46
r1bqk2r/pp3ppp/2n1pn2/2b5/2Pp4/3P1NP1/PP1N1PBP/R1BQ1RK1 b kq -,f6d7 d2b3 e8h8 b3c5 d7c5 b2b3 e6e5 c1a3 d8a5 a3c5,35
r1b1kb1r/p1qn1ppp/1P2pn2/3p4/1P6/2P1BNP1/P3PP1P/RN1QKB1R b KQkq -,c7b7 b6a7 f6g4 e3d4 e6e5 f3e5 g4e5 f1g2 f8e7 a2a4,333
8/1R4pk/8/5Pn1/1P4PP/P3R3/2r5/6K1 b - -,g5h3 e3h3 c2c1 g1f2 c1c2 f2e1 c2c1 e1d2 c1c6 h3e3,9605
7Q/p1q3r1/1p1pR3/3p1pk1/P2P3p/1P2P1P1/5PK1/8 b - -,g5h3 e3h3 c2c1 g1f2 c1c2 f2e1 c2c1 e1d2 c1c6 h3e3,Mate
r2q1rk1/ppp1Rpp1/3p4/3P1bp1/2B5/8/PP2QPPP/4R1K1 b - -,f5g6 e2g4 d8c8 g4g5 c8f5 g5f5 g6f5 e7c7 a8c8 e1e7,161
r1b2rk1/pp1nqppp/2p5/3p3n/3P4/2NBPN2/PP3PPP/2RQ1RK1 b - -,h5f6 f3d2 f8e8 f1e1 d7f8 h2h3 f8g6 c3e2 g6h4 e2g3,33
rn1q1rk1/4b1p1/1pp1p2p/5p2/P1PPpP2/4P2N/2Q3PP/R1B2RK1 b - -,c6c5 d4c5 e7c5 c2e2 b8c6 c1a3 a8a4 a3c5 a4a1 f1a1,-145
r4rk1/pb2bppp/1p2pn2/3q4/3N4/PP1B4/2QN1PPP/R1B2RK1 b - -,g8h7 g2g4 c6c5 g4f5 e6f5 d4d5 b8a6 c2b3 a6b4 c1b2,Mate
r1bqk3/pp4p1/2p5/3p1p2/P1PPp1n1/1P2P1b1/3NR1B1/RN1Q2K1 b - -,d8h4 d2f1 g3f2 e2f2 h4f2 g1h1 f2b2 h1g1 b2a1 g2h3,-468
6k1/p4pp1/2p4p/2P5/4NBb1/Pr4P1/1Pn2P1P/1R4K1 b - -,g4f5 e4d6 f5d3 g1h1 f7f6 f4d2 c2a3 b1a1 b3b2 a1a3,-11
2N4k/1b3ppp/8/8/8/8/3Q1PPP/6K1 b - -,f7f6 e4d2 b3b5 d2c4 g4e6 c4d6 b5b3 f4d2 c2d4 g1f1,Mate
r3kb1r/pp3ppp/2p1bn2/q3n3/3QP3/2N5/PPPB2PP/2KR1BNR b kq -,e5d7 e4e5 a5e5 g1f3 e5d4 f3d4 e8a8 d4e6 f7e6 f1c4,-34
5k1r/1p3p2/3qpb2/n1r2p2/bNPp1P2/P2P1NP1/4QKB1/1R2R3 b - -,b7b5 c4b5 a4b5 f3e5 b5e8 e1h1 h8h1 b1h1 f6g7 h1h7,-84
rn1qk2r/pp3pp1/2p1pn1p/2b2b2/4P3/5NP1/PPPN1PBP/R1BQR1K1 b kq -,f6e4 d2e4 d8d1 e1d1 f5e4 c1f4 e4d5 c2c4 d5f3 g2f3,-103
rnbq1rk1/pp2ppbp/3p1np1/2p5/P1PP4/1PN1PN2/5PPP/R1BQKB1R b KQ -,b8c6 c1b2 e7e5 d4d5 c6b4 e3e4 f6h5 f1e2 f7f5 e1h1,-42
B5k1/p4pp1/4qn2/7p/8/1P4P1/P4P1P/3R1RK1 b - -,h5h4 f1e1 e6f5 a8g2 h4h3 d1d8 g8h7 g2f1 g7g6 d8d4,93
rn1q1rk1/p4ppp/b3pn2/2Q3B1/8/P4N2/1P2PPPP/R3KB1R b KQ -,,0
8/2R3k1/8/p6p/P4r2/8/3r1NPP/5K2 b - -,g7f6 c7c6 f6e7 f1g1 f4f2 c6c7 e7f6 c7c6 f6e5 g2g4,-678
r1bqkbnr/pp2pp2/2n4p/2pp2p1/3P4/2P1PNB1/PP3PPP/RN1QKB1R b KQkq -,e7e6 h2h4 g5g4 f3e5 h6h5 b1d2 c6e5 g3e5 f7f6 e5g3,78
r1bq1rk1/ppn2ppp/2pb1p2/8/3P4/2PBBN2/PP3PPP/R2Q1RK1 b - -,g7g6 c3c4 c8g4 h2h3 g4f3 d1f3 f6f5 d4d5 c6d5 c4d5,23
r1bqkb1r/pp2pp2/2n2n1p/1Bpp2p1/3P4/2P1PNB1/PP3PPP/RN1QK2R b KQkq -,a7a6 b5c6 b7c6 d4c5 f6e4 d1d4 f7f6 b1d2 e4d2 f3d2,64
8/7B/4N3/8/4K3/2k5/8/8 b - -,c3c4 e4e5 c4b4 e6f4 b4c4 f4e2 c4b3 e5d4 b3b2 e2f4,9605
rn1q1rk1/4b1p1/1p2p2p/2p2p2/P1PPpP2/4P2N/2Q3PP/R1BR2K1 b - -,c5d4 d1d4 d8c7 c1a3 b8c6 d4d1 c6a5 a3e7 c7e7 a1c1,-158
r1bq1rk1/pp3ppp/2pb1p2/3n4/3P4/2PBBN2/PP3PPP/R2QR1K1 b - -,d5e3 e1e3 g7g6 c3c4 g8g7 d1e2 b7b6 a1e1 d6b4 e1c1,-38
r1bqk1nr/pppp1pbp/2n1p1p1/8/4P3/1B1P1Q2/PPP2PPP/RNB1K1NR b KQkq -,a7a5 b1c3 c6d4 f3g3 a5a4 c3a4 b7b5 a4c3 b5b4 c3e2,-41
rnb1kbnr/pppp1ppp/4p3/8/4P3/3B4/PPPP1PPP/RNBQK1NR b KQkq -,e6e5 c2c4 g8f6 b1c3 c7c6 g1f3 d7d5 c4d5 c6d5 e4d5,805
r1bk4/pppp2Qp/6p1/8/1bB1P2q/P7/5PPP/RN3RK1 b - -,h4e7 g7g8 e7f8 a3b4 f8g8 c4g8 a7a5 g8c4 a5a4 b1c3,661
r4rk1/pbpqbppp/1n2p3/4P3/1npP4/2N1B3/PP1NBPPP/R1QR2K1 b - -,a8d8 d2e4 b6d5 c3d5 e6d5 e4g3 b7a6 g3h5 d7f5 h2h3,49
r1bqk1nr/pppp1pbp/4p1p1/4n3/2B1P3/2PP4/PP2QPPP/RNB1K1NR b KQkq -,e5c4 d3c4 b7b6 g1f3 c8b7 b1a3 g8e7 c1f4 f7f6 e4e5,-84
rn1q1rk1/4b1p1/1p2p2p/5p2/P1PPpP2/7N/2Q3PP/R1BR2K1 b - -,d8c7 c1e3 b8c6 h3f2 f8c8 a1c1 c6a5 c4c5 b6c5 d4c5,-153
rnbqk2r/pp1p1ppp/4pn2/6B1/2P5/2Q2N2/PP2PPPP/R3KB1R b KQkq -,d7d6 a1d1 b8c6 e2e3 e6e5 c3a3 d8a5 a3a5 c6a5 d1d6,94
8/8/R7/R7/2k5/4K3/8/8 b - -,d7d6 a1d1 b8c6 e2e3 e6e5 c3a3 d8a5 a3a5 c6a5 d1d6,Mate
rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2NP1N2/PPPB1PPP/R2QKB1R b KQkq -,d8e7 d2e3 g7g6 d3d4 e5d4 d1d4 b8c6 d4d2 f6e4 c3e4,69
r3kb1r/pp1q1pp1/2n1pnp1/3p4/3P1B2/1QP2N1P/PP1N1PP1/R4RK1 b kq -,a7a6 f3e5 d7c8 f1c1 f8e7 e5c6 c8c6 c3c4 e8h8 c4c5,48
8/5R1k/7P/6K1/6P1/8/6r1/8 b - -,h7g8 f7g7 g8h8 g7e7 h8g8 g5f6 g2f2 f6g6 f2f8 g4g5,1048
r3k2r/pppqbpp1/2n3p1/3p2B1/3P4/3Q1N2/PPP2PPP/R3R1K1 b kq -,a7a5 g5e7 c6e7 f3e5 d7d8 d3b5 c7c6 b5b7 e8h8 a1b1,180
r1bqk2r/ppp2ppp/2p2n2/2b5/2P1P3/2N5/PP2PPPP/R1BQKB1R b KQkq -,c8e6 d1d8 a8d8 c1f4 e6c4 f4c7 d8d7 c7f4 e8h8 f2f3,68
r1bq1rk1/pp4pp/2n2B2/2bpp3/8/2NB1N2/PPP2PPP/R2Q1RK1 b - -,g7f6 c3d5 e5e4 d3c4 e4f3 d5b6 g8g7 d1d8 f8d8 b6a8,-12
3r3k/3q1pp1/pp1p1b1p/2pQ4/2P5/2P2N1P/PP3PP1/1K1R4 b - -,h8g8 f3d2 d8e8 d2e4 f6e5 h3h4 d7e6 g2g3 g7g6 b1c2,24
4rk2/5ppb/7p/2p5/4p3/2P5/PP1N1PPP/4R1K1 b - -,f7f5 g2g4 e8b8 b2b3 b8d8 d2c4 f5g4 c4e3 h7g8 e3g4,71
r4rk1/1b2qp2/pp1pp1np/2pPb1p1/2P1P3/P1NBB2P/1P1Q1PP1/3RR1K1 b - -,e7f6 c3e2 a8e8 b2b4 b7c8 d3c2 g6f4 b4c5 b6c5 d1b1,-64
2r5/4k1r1/2n1p3/3pN3/1P1P2P1/4R1K1/1P6/5R2 b - -,c6e5 d4e5 g7g5 f1f4 c8c1 g3h4 g5g8 e3a3 c1h1 h4g3,202
1r5k/3q1pp1/pp1p1b1p/2p5/2P5/2PQ1N1P/PP3PP1/1K1R4 b - -,f6e7 d3d5 e7f8 f3d2 b8e8 d2f1 g7g6 f1e3 h8g8 a2a3,39
rnbqk1nr/ppp2pb1/3p4/7p/4Pp1P/2N5/PPPP1NP1/R1BQKB1R b KQkq -,g8f6 d2d4 f6g4 f2g4 c8g4 f1e2 b8c6 c1f4 c6d4 e2g4,142
1r5k/5pp1/pp1Q1b1p/2p5/q1P5/2P2N1P/PP3PP1/1K1R4 b - -,b8d8 d6d8 f6d8 d1d8 h8h7 b2b3 a4c6 b1b2 c6g6 g2g4,-320
8/4k1pp/4np2/4p3/2B1P2P/4PKP1/8/8 b - -,e6c5 c4g8 h7h6 g8d5 c5a4 d5b3 a4c3 b3c2 c3b5 c2b3,-23
8/4k1r1/4p3/3p4/1PrP2P1/1R4K1/1P6/5R2 b - -,g7g8 f1f4 c4c1 b4b5 g8b8 b5b6 c1c6 f4f2 b8b6 b3b6,154
r4rk1/1p3p1p/1np3p1/p2b4/3N4/PP2P2P/3RBPP1/2R3K1 b - -,f8e8 g2g4 e8e7 b3b4 a5b4 a3b4 e7e8 g1h2 e8c8 h3h4,19
8/8/8/k7/2K5/2N3B1/8/8 b - -,a5b6 c4d5 b6b7 d5c5 b7a6 g3c7 a6b7 c7e5 b7a7 c5c6,209
2kr1b1r/pBp1q1pp/2nppn2/8/Q3P3/2N5/PP3PPP/R1B2RK1 b - -,c8b7 a4b5 b7c8 b5c6 e7e8 c6a6 c8d7 c1g5 e8g6 f2f4,Mate
8/8/1k6/8/8/R3K3/8/2R5 b - -,c8b7 a4b5 b7c8 b5c6 e7e8 c6a6 c8d7 c1g5 e8g6 f2f4,Mate
rnbqk2r/ppppnppp/8/8/1b1PP3/2N2N2/PP3PPP/R1BQKB1R b KQkq -,a7a5 a2a3 b4c3 b2c3 d7d5 e4e5 c7c5 f1d3 b8c6 a1b1,118
r2qk2r/pp1n2pp/2p1p1b1/3pPp2/2PP1PPb/1N6/PP1BB2P/R2Q1RK1 b kq -,e8h8 c4d5 c6d5 g4g5 h7h6 g5h6 g7h6 a1c1 g8h7 c1c3,89
8/8/8/1k6/8/R1R1K3/8/8 b - -,e8h8 c4d5 c6d5 g4g5 h7h6 g5h6 g7h6 a1c1 g8h7 c1c3,Mate
rn1q1rk1/4bppp/p2p4/1p1Qp3/4P2P/1N4P1/PPP2P2/2KR1B1R b - -,d8b6 g3g4 b8d7 g4g5 b6f2 c1b1 a8a7 d5d3 a6a5 a2a3,-49
1R6/8/2k5/8/8/R3K3/8/8 b - -,d8b6 g3g4 b8d7 g4g5 b6f2 c1b1 a8a7 d5d3 a6a5 a2a3,Mate
1R6/2k5/8/R7/8/4K3/8/8 b - -,d8b6 g3g4 b8d7 g4g5 b6f2 c1b1 a8a7 d5d3 a6a5 a2a3,Mate
8/8/6Q1/8/2K2k2/8/3r4/8 b - -,d2a2 g6d6 f4e3 c4c3 a2f2 d6d4 e3e2 d4e4 e2d1 e4d3,901
Qn3rk1/4bppp/pq1p4/1p2p3/4P2P/1N4P1/PPP2P2/2KR1B1R b - -,b8c6 a8f8 g8f8 h1h2 a6a5 d1d5 b6c7 a2a3 a5a4 b3d2,-80
r1b2rk1/pp1nq1pp/2p1p3/3p1p2/2PPnN2/1P4P1/P1Q1PPBP/RN3RK1 b - -,a7a5 h2h4 d5c4 c2c4 d7f6 e2e3 c8d7 f1c1 b7b5 c4c2,59
r2qk1nr/pppb1ppp/2np1b2/1B2P3/4P3/2N2N2/PPP2PPP/R1BQ1RK1 b kq -,f6e5 f3e5 c6e5 b5e2 g8f6 c1g5 d7c6 f2f4 e5g6 d1d4,105
8/8/2k1K3/8/8/2B5/8/5B2 b - -,f6e5 f3e5 c6e5 b5e2 g8f6 c1g5 d7c6 f2f4 e5g6 d1d4,Mate
8/1R1k4/8/8/8/2R1K3/8/8 b - -,f6e5 f3e5 c6e5 b5e2 g8f6 c1g5 d7c6 f2f4 e5g6 d1d4,Mate
