r2qkbnr/ppp1p1pp/2n2p2/3p1b2/3P1B2/P3PN2/1PP2PPP/RN1QKB1R b KQkq -,e7e5 d4e5 f6e5 f3e5 c6e5 f4e5 g8f6 b1c3 f8d6 d1d4
r2qkb1r/pppbpppp/2n2n2/1B1p4/3P4/1P2PN2/P1P2PPP/RNBQK2R b KQkq -,g7g6 e1h1 f8g7 b5e2 e8h8 c2c4 d7f5 c1b2 f8e8 h2h3
r1bq1rk1/pp1nbppp/2p1pn2/3p4/2PP1B2/1Q3NP1/PP2PPBP/RN3RK1 b - -,f6e4 h2h4 b7b6 f3d2 e7d6 b3e3 d6f4 e3f4 e4d2 b1d2
rn1qk2r/pbp2ppp/1p1ppn2/8/1b1PP3/3B4/PPPN1PPP/RNBQK2R b KQkq -,b7a6 d3a6 b4d2 c1d2 b8a6 d1e2 d8c8 b1c3 e8h8 d2g5
r1bqkb1r/pppp1ppp/5nn1/3Pp3/4P3/2PB1N2/PP3PPP/RNBQK2R b KQkq -,f8e7 h2h4 h7h5 g2g3 a7a5 c1g5 f6g4 d1e2 e8h8 g5e7
r1bq1rk1/ppp2ppp/2n2n2/2bpp1B1/8/2NP1NP1/PPP1PPBP/R2Q1RK1 b - -,c8g4 f3e5 c6e5 d3d4 c5d6 d4e5 d6e5 c3d5 h7h6 d5f6
rnbqk2r/pp2bppp/2pp1n2/3Pp1B1/4P3/2N2N2/PPP2PPP/R2QKB1R b KQkq -,e8h8 g5f6 e7f6 f1e2 f6e7 a2a4 a7a5 e1h1 b8d7 f3d2
rnbqkb1r/pppp1ppp/5n2/8/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq -,f8e7 e2e4 d7d5 e4e5 f6e4 f1d3 b8c6 f2f3 e4g5 g1e2
rnbqkbnr/1ppppppp/p7/6P1/8/8/PPPPPP1P/RNBQKBNR b KQkq -,e7e5 d2d4 e5d4 g1f3 d7d5 f3d4 c7c5 d4b3 b8c6 f1g2
r1bqkbnr/pp1ppppp/2n5/1B6/3pP3/5N2/PPP2PPP/RNBQK2R b KQkq -,d8a5 c2c3 a5b5 c3d4 c6b4 b1c3 b5d3 d1d3 b4d3 e1e2
5r2/5p1p/6k1/8/5N2/8/1B6/7K b - -,g6f5 f4g2 f8a8 h1g1 f5e4 b2f6 a8a6 f6d8 e4f3 g2e1
rn1qk2r/pb1p1ppp/1p2pn2/2p5/1b1PP3/P1NB4/1PPN1PPP/R1BQK2R b KQkq -,a7a5 a3b4 a5b4 a1a8 b4c3 a8a3 c3d2 d1d2 c5d4 e1h1
rn3rk1/p5pp/2p5/3Pp3/8/1Q3N2/PPPB2KP/R6R b - -,g8h8 f3e5 b8a6 d5c6 a6c5 b3c4 a7a5 c4c5 a5a4 h1f1
rnb1kb1r/pp1ppppp/1q3n2/2pP4/4PB2/2P2P2/PP4PP/RN1QKBNR b KQkq -,h7h6 b1d2 d7d6 a2a4 b6c7 f1d3 f6h5 f4e3 e7e6 d3b5
5r2/5p1p/8/5k2/8/7N/1B6/7K b - -,f8d8 b2g7 d8d2 g7h6 d2a2 h1g1 f5g4 h3f2 g4f3 f2d3
r1bqk2r/pp1p1ppp/n1P1pn2/8/2P5/2P1P3/P4PPP/R1BQKBNR b KQkq -,b7c6 g1f3 d8a5 f3d2 a6c5 d1c2 d7d6 a2a4 e8h8 c1a3
2b3k1/p1p3pp/2p5/3p4/qQ1Pp3/8/1K2BB1P/3R3R b - -,a4b4 b2a2 c6c5 f2e1 b4a4 a2b2 c8a6 e2a6 a4d1 d4c5
r1bqkb1r/pppp2pp/2n2n2/4NP2/4pPP1/8/PPPP3P/RNBQKB1R b KQkq -,f8b4 g4g5 e8h8 c2c3 b4c5 d2d3 e4d3 f1d3 d7d5 g5f6
r2qkb1r/pp1npppp/3p1n2/8/2PQP3/5N2/PP3PPP/RNB1K2R b KQkq -,a8c8 b1c3 d8a5 e1h1 a5c5 b2b3 c5d4 f3d4 a7a6 f2f3
rnbqk2r/pp2ppbp/2pp1np1/8/3PP3/3BBN2/PPP2PPP/RN1Q1RK1 b kq -,f6g4 e3c1 g4f6 h2h3 e8h8 f1e1 b8d7 c2c3 e7e5 b1d2
r2q1rk1/3nbppp/p1p1pn2/1p6/3Pb3/2N2NP1/PP1BPPBP/R1QR2K1 b - -,a8c8 c3e4 f6e4 d2e1 c6c5 d4c5 e7c5 c1b1 e4f6 b2b4
r1bq1k1r/pp1pnBpp/1b1P4/6B1/8/PQ3N2/1P4PP/1N2K2n b - -,b6f2 e1e2 e7c6 g5d8 c6d8 f7c4 d8e6 b3c2 f2c5 c2f5
rn1q2nr/ppp2kpp/8/2b1N3/4P1b1/8/PPPP2PP/RNBQK2R b KQ -,f7e6 d1g4 e6e5 g4f5 e5d6 f5d5 d6e7 d5c5 d8d6 c5g5
rn2kb1r/ppp2ppp/4pn2/3q4/6b1/2N2N2/PPPPBPPP/R1BQ1RK1 b kq -,d5d7 f3e5 g4e2 d1e2 d7c8 d2d4 f8e7 c1g5 e8h8 a1d1
r1bqkb1r/2p2Npp/p1n5/1p1np3/8/1B6/PPPP1PPP/RNBQK2R b KQkq -,d8e7 b3d5 c6b4 d5a8 e7f7 a2a3 b4d5 b1c3 d5f6 d1f3
r1bq1rk1/ppp2ppp/2p2n2/2b5/3PP3/2N4P/PPP2PP1/R1BQKB1R b KQ -,c5e7 a2a3 f6d7 c1e3 d7b6 g2g4 c8e6 f1g2 a7a5 e1h1
rnbqk2r/pp3ppp/4pn2/2bp4/8/2P1PN2/PP2BPPP/RNBQK2R b KQkq -,b8c6 e1h1 a7a6 c3c4 e8h8 b1d2 e6e5 c4d5 d8d5 e3e4
r1bqkbnr/p3pppp/1p6/2pPp3/2P1P3/8/PP3PPP/RNBQKB1R b KQkq -,c8d7 a2a4 e7e6 b1c3 f8d6 c3b5 d6e7 f1d3 a7a6 b5c3
rnbqk1nr/pp1p1ppp/8/2b5/3NP3/8/PP3PPP/RNBQKB1R b KQkq -,h7h5 d4b5 d8b6 c1e3 c5e3 f2e3 g8f6 d1d4 e8h8 d4b6
rnbqkb1r/pppp1ppp/8/4P3/2Bp2n1/5N2/PPP2PPP/RNBQK2R b KQkq -,f7f6 e1h1 b8c6 e5f6 g4f6 f1e1 f8e7 c1g5 d7d5 g5f6
rn1qkbnr/pp2pppp/8/2ppPb2/3P4/2P5/PP2BPPP/RNBQK1NR b KQkq -,f5e4 f2f3 e4b1 a1b1 c5d4 c3d4 b8c6 a2a3 e7e6 c1e3
rnbqkbnr/pp2pppp/8/2p5/3Pp3/2P5/PP1N1PPP/R1BQKBNR b KQkq -,g8f6 d4c5 e7e6 d1c2 d8d5 b2b4 b7b6 f2f3 e4f3 g1f3
6k1/p1p3pp/2p5/3p1b2/3P4/3RB3/q3B2P/3K3R b - -,a2b1 d1d2 b1h1 d3b3 h1h2 d2e1 h7h5 e3f2 h5h4 b3b8
rnbqkbnr/pp2pppp/8/8/3pN3/2P5/PP3PPP/R1BQKBNR b KQkq -,b8c6 g1f3 c8f5 e4g3 f5g4 f1c4 e7e6 e1h1 d4c3 b2c3
r1bqk1nr/p1pp1ppp/2p5/2b5/4PB2/2P5/PP3PPP/RN1QKB1R b KQkq -,g8f6 f1d3 d7d6 f4g5 c8g4 d1c2 h7h6 g5h4 g7g5 h4g3
r1bqk2r/ppppBppp/2nn4/1B2p3/3P4/5N2/PPP2PPP/RN1Q1RK1 b kq -,e5e4 e7d8 c6d8 d1e2 d8e6 f3d2 e6d4 e2g4 e8h8 b5a4
r3rbk1/6p1/pnQ3p1/np2p1B1/3p4/8/PP3PP1/R3R1K1 b - -,a5c6 f2f3 c6b4 e1d1 b4d5 b2b3 b6d7 g5h4 g8f7 a2a4
r1bqkb1r/pp1p1ppp/2n2n2/2p1p3/4P3/2NP1N2/PPP1BPPP/R1BQK2R b KQkq -,d7d5 c1g5 d5d4 g5f6 d8f6 c3d5 f6d8 c2c4 f8d6 a2a3
r3k2r/pp4pp/2pb1n2/3p4/4pB2/1B2NbPq/PPPQ1P1P/R4RK1 b kq -,h7h6 c3d5 d7d6 c2c4 f8e7 a2a3 a7a5 e1h1 e8h8 a1b1
r1bqkbnr/ppp3pp/2n5/3pP3/8/2N2N2/PPP1P1PP/R1BQKB1R b KQkq -,c8g4 c3d5 g8e7 d5f4 d8d1 e1d1 e8a8 c1d2 e7d5 f4d3
r1bqkbnr/ppp1p2p/2np1p2/6p1/3P4/4PNB1/PPP2PPP/RN1QKB1R b KQkq -,f8g7 d4d5 c6e5 f3d4 g8h6 f1b5 e8f7 b1c3 h6f5 d1h5
